y,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,x_11
20,87.854393,13.9878,1.5578,223.596207,17.9,156.899994,80.678101,35.016499,1010.097229,29.5793,2
20,88.644913,13.1409,2.0671,222.872192,18.200001,156,78.929703,30.1964,1012.139526,29.637501,3
23,88.986938,12.9322,1.5545,223.522598,18.6,155.199997,77.086502,29.5564,1009.700378,29.6625,3
23,88.091583,11.1984,3.6063,223.106293,18.9,154.300003,76.7696,30.2246,1011.208618,29.5968,0
23,85.797409,12.7161,2.5763,223.810501,19.6,153.899994,84.012901,27.0296,1009.547791,29.424601,0
23,83.723953,6.9189,2.0621,223.342896,20.1,153.699997,82.521599,22.8965,1011.015381,29.263901,0
23,82.501419,2.4263,6.6967,223.820099,20.5,153.899994,88.358101,30.975401,1010.045471,29.166901,0
23,81.405724,7.3075,9.2792,223.195999,21.799999,154.5,79.298302,32.691399,1011.856873,29.0783,0
23,79.86557,14.7507,8.2372,223.944,23.6,155.399994,85.253098,32.0937,1009.775391,28.9512,0
23,75.263489,15.9688,5.6629,224.028107,25.200001,155.600006,80.802002,31.8633,1010.57312,28.552,0
23,72.688049,16.7271,6.6936,224.705505,26.299999,155.600006,84.872002,31.7694,1008.747375,28.314501,0
23,69.336594,16.500099,6.1779,224.582703,27.6,155.399994,78.443199,32.020802,1010.03009,27.988501,-3
20,66.11174,14.2255,5.1487,225.074707,28.799999,155.300003,72.367599,30.7805,1007.993286,27.6544,-3
20,62.926651,11.0673,9.7964,223.574707,29.799999,155.100006,78.6436,29.783001,1009.807129,27.302,0
20,57.511204,12.7483,6.2013,225.566406,31.700001,154.199997,82.061798,49.0821,1008.426575,26.6425,0
20,55.900146,15.4349,5.6793,226.896301,32.900002,153.100006,76.399498,53.563599,1009.429688,26.4291,0
20,55.865322,8.8733,9.2871,226.462708,34,152.199997,79.459503,56.687199,1009.046692,26.4244,3
23,52.178787,7.3532,11.8937,226.870499,35.799999,151.199997,77.493797,58.489799,1010.304688,25.900299,3
23,42.049416,11.0462,11.9094,227.133804,38.099998,149.600006,81.179199,56.168499,1009.550293,24.1124,0
23,32.006439,12.4392,9.8438,227.367401,40.400002,147.800003,83.084702,54.333801,1009.196777,21.4074,0
23,25.114847,6.5601,7.7265,226.192001,42.299999,146.100006,77.182701,58.163101,1007.564514,18.1423,-3
20,23.588839,7.3338,12.8709,224.892303,43.799999,145.600006,86.540703,55.1129,1007.397278,17.028299,-3
20,22.348892,6.3234,12.8729,224.270706,46.299999,145.800003,91.750397,64.8097,1006.90802,15.9081,0
15,99.397751,6.0092,5.1607,223.929199,20,142,78.1427,27.0021,1005.799194,30.371401,2
15,92.372284,9.7717,9.2809,224.603897,21,142.899994,77.603699,24.059999,1006.724976,29.9037,3
18,81.488075,12.7121,7.7264,225.254501,22.799999,143.899994,77.176697,24.0592,1005.326416,29.084999,3
18,74.253372,11.3415,5.6628,225.812393,24.299999,144.399994,78.252197,35.2789,1007.142578,28.4601,2
20,71.353004,4.4683,6.6921,226.147598,25.4,144.699997,80.142601,37.1096,1005.707825,28.187099,2
20,70.426773,6.2558,6.1787,226.062393,26.700001,144.699997,73.399803,36.366402,1005.866272,28.0968,3
23,70.933914,2.2602,6.1829,226.770599,27.9,144.399994,80.746498,36.272301,1005.026184,28.1464,3
23,68.833038,2.9677,6.1938,226.501495,29.1,143.899994,84.891701,31.729799,1006.247498,27.9377,0
23,67.400108,5.5528,7.2177,226.944199,30.299999,143,81.830101,41.0634,1005.356384,27.7904,-3
20,69.047203,7.9873,7.2198,226.278107,31.700001,142.300003,77.3125,33.7551,1005.599426,27.9594,-3
20,73.401779,9.5404,6.1812,227.706894,33.099998,141.5,81.256699,41.875,1004.644592,28.381399,3
23,69.46212,10.3739,7.2077,227.322906,34.299999,141.100006,79.939499,53.518002,1005.475281,28.001101,3
23,61.882339,9.9539,10.2992,227.951096,35.700001,141.199997,84.428802,56.2915,1005.333801,27.181101,0
23,52.767612,8.1119,15.9764,228.088699,37.700001,141.600006,88.024696,62.272301,1007.018982,25.9876,0
23,33.65937,14.1289,18.0257,226.546204,40.799999,142.5,89.068497,69.547203,1006.937805,21.959999,0
23,30.293432,30.216299,18.5807,225.679092,44.299999,143.100006,88.693398,69.363899,1007.622986,9999,-3
20,21.973112,28.808701,20.0942,227.110703,47.900002,144.600006,91.597504,79.341202,1007.087524,15.5152,-3
20,19.7656,35.184898,14.435,226.1138,51.799999,145.5,90.681396,68.225601,1006.632812,12.311,-2
18,19.549818,32.249199,16.4928,227.500793,54.599998,146.5,88.088402,64.922096,1005.455688,11.8601,-5
13,70.962997,9.4382,0.5194,224.738602,21.6,114.699997,91.548798,50.7668,1001.431274,28.1493,0
13,69.03302,5.5366,0,225.623596,21.700001,113.900002,91.874001,43.484699,1001.763977,27.957899,0
13,68.486656,7.7001,-0.499,225.607895,21.700001,113.599998,92.748497,44.348801,1000.632324,27.9025,0
13,68.898788,10.4076,-0.5193,225.863907,21.6,113.300003,93.196503,38.666901,1002.539124,27.944401,0
13,67.974846,7.2806,-0.5194,225.871597,21.5,113.099998,95.198601,35.759998,1000.802429,27.85,0
13,68.430962,8.7375,-0.5093,227.327103,21.4,112.900002,94.131599,37.577301,1001.567688,27.896799,2
15,68.784615,7.0348,-0.5193,226.696106,21.299999,112.699997,95.277397,39.520302,999.512878,27.9328,2
15,69.542183,12.845,-0.5092,226.9142,21.200001,112.400002,92.065903,37.440201,1000.812988,28.0091,0
15,72.735352,10.4748,-1.0034,226.081299,21.1,112,94.135399,37.292999,1000.079285,28.319,0
15,76.084297,11.1549,-2.5521,226.365204,20.9,110.800003,96.359497,46.733898,1001.414307,28.6255,3
18,76.370949,7.4657,0,226.597702,20.4,109.599998,94.414101,52.272499,999.384888,28.6509,5
20,79.116753,11.5252,0.5194,226.750305,20.4,108.599998,91.850998,48.455002,1002.353699,28.8883,2
20,82.672729,8.1241,1.0486,226.122604,20.5,107.599998,92.337196,50.551102,1001.874817,29.180599,3
23,74.405457,13.7028,1.0587,225.989395,20.700001,106.5,95.417297,52.968102,1003.019897,9999,3
23,66.964905,10.4535,3.6635,226.561295,20.9,105,95.607803,59.792198,1001.363098,9999,0
13,91.764252,5.0924,1.0285,224.402405,15.1,141.300003,72.090103,36.8787,1002.741821,29.8612,3
13,92.124458,9.096,2.0646,223.770203,15.3,142,79.229698,35.9002,1004.1922,29.8864,2
15,93.140137,7.7404,2.5783,224.528595,15.7,142.800003,77.319801,32.2234,1003.366089,29.9569,2
15,94.831932,7.916,3.6034,224.654205,16.200001,143.100006,79.621597,42.733601,1005.503479,30.0723,0
15,97.180588,4.7379,2.0646,224.447296,16.9,143,79.4356,42.073502,1003.031677,30.2283,0
15,98.874542,7.2961,3.0956,224.162292,17.299999,142.5,78.398697,35.550301,1004.432007,30.337999,0
15,100.720947,4.765,3.612,224.887497,17.9,141.699997,80.8508,38.011398,1003.560608,30.455,3
18,101.866425,6.4914,5.1477,224.504501,18.6,140.899994,76.720398,27.6453,1004.308899,30.5263,3
18,100.866898,1.5613,4.1179,224.9664,19.6,140.699997,76.4114,26.813499,1003.702881,30.464199,0
18,97.039131,2.8522,9.2682,224.578903,20.4,140.800003,72.944801,23.2318,1004.010315,30.219,0
18,89.17234,6.7242,10.2957,226.1689,22.200001,141,73.640297,23.224899,1002.687622,29.676001,2
20,83.591873,5.7473,10.2977,225.852005,24.200001,141.100006,73.147202,21.7651,1004.325806,29.2535,5
23,81.174637,1.2998,9.2671,225.712204,26.200001,140.800003,73.904602,27.314899,1004.370911,29.059401,3
23,76.645164,6.6176,9.2748,225.908798,28,140.600006,70.458504,22.4079,1006.348694,28.6751,0
23,75.271568,6.1412,9.2682,225.8992,29.799999,139.899994,74.394897,25.4212,1005.898376,28.5527,2
25,79.950531,11.655,8.2397,226.350601,31.6,139.600006,75.257301,27.241501,1007.095886,28.9583,2
25,77.473518,15.7216,5.6628,226.553207,33.200001,139.199997,79.755501,30.8605,1006.249512,28.747499,3
28,71.204453,7.2788,8.2441,226.645798,34.299999,139.399994,78.7817,42.436699,1007.497498,28.172701,5
30,64.084007,5.1698,9.789,227.479797,35.900002,140,82.137001,51.7911,1005.80719,9999,2
30,57.675602,7.9298,14.4357,227.386993,37.799999,140.600006,86.640701,55.9189,1007.020813,9999,0
15,56.443329,2.4512,4.7047,224.708801,31.299999,148.699997,68.088799,39.712299,1009.137817,26.5021,0
15,56.179348,1.7127,3.1609,224.129593,32.200001,146.800003,73.990997,46.5835,1007.254028,26.4667,0
15,60.503937,1.7871,1.6283,224.399002,32.799999,144.899994,68.196098,40.168598,1008.456421,27.0172,0
15,69.490616,1.0277,-0.9831,224.912003,33.099998,142.899994,70.805603,40.626301,1006.760071,28.003901,0
15,75.20784,1.4379,-2.5278,224.937805,32.900002,141.300003,74.316704,38.846199,1007.220215,28.547001,0
15,79.460304,3.3606,-4.0875,225.667099,32.400002,139.800003,77.088303,43.1847,1005.291382,28.9172,0
15,82.891968,1.7605,-2.5501,225.354599,31.6,138.600006,75.322899,38.241798,1004.963379,29.198099,3
18,84.532013,1.4258,-1.531,225.716095,31.1,137.5,70.662903,34.654202,1003.074829,29.327101,3
18,86.50135,5.6756,-2.0393,226.452393,30.799999,136.600006,67.813103,31.6577,1003.124512,29.478001,0
18,91.396057,7.2681,-2.0292,227.087097,30.4,135.5,71.777199,31.074301,1002.922913,29.8353,0
18,90.288681,5.9882,-2.5662,226.958603,30,134.300003,64.6259,29.4466,1004.362976,29.756599,0
18,90.021919,8.3992,-1.0335,227.414001,29.5,133.600006,69.514397,33.535,1003.645874,29.7374,0
18,90.033859,6.5141,-1.5444,227.497498,29.299999,133.300003,70.957497,36.308399,1004.554993,29.7383,0
18,90.059662,3.2874,-1.0336,227.542694,29,133.199997,75.304001,30.8335,1004.031799,29.740101,2
20,88.616676,6.7682,-0.5092,226.714294,28.799999,133.300003,68.387703,31.5895,1005.367981,29.635401,2
20,88.391693,1.7903,-0.5093,227.108307,28.700001,133.600006,63.899502,32.813702,1003.647705,29.6189,0
20,88.00959,6.4833,-2.0595,226.513199,28.6,134.100006,60.696899,30.752501,1005.034973,29.5907,0
20,87.989883,7.5702,-1.5377,227.145493,28.200001,134.300003,64.552002,31.313299,1004.14917,29.5893,3
23,86.572708,5.6864,-2.5743,226.929901,27.9,134.5,65.974297,29.826099,1005.052917,29.4834,3
23,87.3284,5.6185,-3.0872,227.395294,27.4,134.300003,65.325302,30.4615,1003.442505,29.5401,2
25,89.017326,7.6852,-4.1077,226.783905,26.799999,134.100006,67.216797,37.714001,1003.106506,29.6647,5
28,92.208382,6.0836,-3.0872,227.254807,26,133.300003,58.715599,25.702499,1001.851624,29.8923,5
30,94.340317,11.0633,-2.5662,226.840698,25.4,132.800003,68.635201,25.961,1002.414429,30.039,5
33,97.678894,7.9493,-2.5723,226.908997,24.9,132.300003,64.5728,25.4032,1001.409424,30.260799,8
38,101.036949,6.2109,-2.5723,227.551697,24.4,131.800003,70.008698,27.062401,1002.523499,30.4748,9
42,103.761032,5.6093,-1.5478,227.050201,23.9,131.399994,69.118202,19.375799,1002.147217,30.6422,4
42,102.701324,1.1098,-0.5193,227.330002,23.6,131,71.1045,22.617201,1003.240417,30.5777,6
48,103.094208,5.8861,0,227.707504,23.5,130.899994,68.895897,27.271299,1001.952576,30.6017,6
48,103.169243,4.5407,-2.5703,226.605606,23.5,130.800003,65.911903,25.337601,1003.047424,30.6063,0
48,103.265465,3.578,0.5092,227.032898,23,130.5,66.916901,22.160299,1002.499023,30.612101,0
48,100.629753,3.2396,0,226.174698,23.1,130.899994,66.7733,23.4641,1003.899292,30.449301,0
48,100.373352,7.4775,0.5293,227.502899,23.1,131.300003,70.202103,29.664,1002.901978,30.433201,0
48,100.473755,5.5486,1.5512,226.914597,23.200001,132.100006,72.867302,34.6306,1005.078186,30.439501,0
48,99.983032,5.8472,1.5478,227.170303,23.5,132.5,75.5056,28.4732,1004.205688,30.4086,-6
42,95.038155,7.7808,1.0436,226.655807,23.799999,133,78.347702,34.352402,1004.848389,30.0861,-6
42,93.00267,9.7597,2.5843,227.829498,24,133.899994,78.638397,35.617599,1003.897278,29.947399,3
45,89.779877,4.9309,3.0973,227.044998,24.5,134.699997,79.601501,31.5116,1005.317017,29.719999,6
48,87.872124,10.2419,5.1697,227.266205,25.1,135.5,83.983597,25.620001,1003.701477,29.580601,3
48,81.73774,6.2255,8.7812,226.728394,26.1,136.600006,85.144501,38.032902,1003.615601,29.105301,0
48,73.860764,3.8236,3.6235,229.149597,27.799999,137.899994,84.512901,41.089001,1000.921082,28.424,2
50,68.886627,2.2435,4.6757,227.373703,28.5,138.899994,79.015503,43.047401,1001.635071,27.9431,4
52,66.000031,8.5745,5.7002,228.108398,29.4,140.399994,87.833099,37.785301,999.64209,27.642401,2
52,63.313786,5.0056,5.1677,228.064499,30.5,141.800003,85.880501,36.972801,999.670776,27.3461,-4
48,63.407047,10.758,4.6434,228.871902,31.5,142.800003,87.990196,48.082901,998.140015,27.356701,-7
45,65.137932,8.4866,8.2391,228.382797,32.400002,143.5,84.320702,43.3899,999.612976,27.549101,-6
42,66.997444,8.3324,10.3092,228.598495,34,143.800003,91.028,42.448502,999.169373,27.748301,-7
38,60.946232,5.4252,8.2534,229.053696,36,143,91.401604,42.509701,999.962708,27.0704,-7
35,52.037373,8.1252,17.579399,230.536896,37.599998,142.100006,91.666901,46.147999,998.916687,25.879101,-5
13,56.184418,4.1566,6.7652,225.116302,31.5,149.399994,75.435799,44.5411,1009.963379,26.4674,2
15,55.413963,4.265,9.3326,224.615494,32.799999,147.5,76.808601,40.709099,1009.864197,26.363001,2
15,58.091278,7.1762,8.8607,225.6147,34.599998,145.699997,75.4338,36.2789,1008.969604,26.7173,3
18,56.580303,5.0864,7.7391,225.114594,36.299999,143.399994,78.757698,45.540501,1008.712585,26.5203,3
18,49.932678,6.7097,5.6638,225.458893,37.799999,142.5,79.585999,45.166199,1008.620605,25.553101,0
18,43.112534,4.392,8.7536,225.200104,38.900002,142.699997,77.601097,50.6511,1010.447205,24.3314,0
18,34.200981,8.188,9.7985,225.7742,40.599998,143,81.010002,55.635899,1011.093506,22.129101,0
18,28.856718,13.3132,11.8551,224.929199,42.5,143.899994,83.887199,63.2453,1012.369995,20.159401,0
13,98.858925,3.1476,4.1304,224.431107,23,126.699997,81.846298,36.327702,1007.40033,30.337,2
15,96.664604,4.0285,3.124,224.458893,23.799999,127.599998,69.3106,26.1367,1007.089478,30.194401,2
15,93.527855,4.7126,3.1073,225.018204,24.4,129,77.017799,33.0481,1006.052185,29.983601,3
18,89.845222,8.8959,3.6106,224.540298,25,130.100006,71.975502,28.7047,1007.18457,29.724701,8
23,87.395447,8.6239,4.1179,224.356705,25.700001,130.699997,78.864098,33.328999,1006.709473,29.545099,10
28,85.524223,9.2202,3.0872,223.885101,26.5,130.800003,78.581001,33.3531,1007.235718,29.4037,10
33,85.050377,9.492,3.0889,224.435501,27.1,130.800003,75.346901,32.432899,1005.921814,29.3673,7
35,85.066673,7.5399,4.1191,224.3974,27.700001,130.800003,77.903099,34.1707,1007.06781,29.3685,12
45,86.650352,12.2055,4.1179,225.029999,28.5,130.600006,78.309799,32.0966,1006.555603,29.4893,10
45,83.541153,9.7101,3.6063,224.171204,29.299999,130.399994,76.8703,42.674099,1006.995178,29.2495,0
45,81.609299,12.9682,3.0889,224.743195,30,130.100006,76.8284,46.2309,1007.329285,29.0949,-3
42,79.61631,12.8596,2.5743,224.667496,30.6,129.899994,78.695801,48.294399,1008.312317,28.9303,-7
38,77.146523,10.3125,2.057,224.533005,31.1,129.699997,77.850304,44.478298,1009.808472,28.719,-12
30,73.583092,8.2826,2.5743,223.607697,31.5,129.600006,78.172096,42.322102,1010.375916,28.3983,-13
25,69.061211,8.8167,2.0621,223.618301,32,129.600006,76.179802,54.4627,1010.026978,27.9608,-5
25,65.818047,10.5934,3.6048,222.899902,32.400002,129.699997,80.737503,64.797302,1010.856323,27.6229,-2
13,85.741264,5.6628,6.7336,224.0056,27.1,126.800003,70.762001,42.275799,1009.47583,29.4203,5
15,84.26902,10.8771,3.6235,224.007996,28.4,128.300003,71.523102,50.987701,1009.621826,29.3067,5
18,80.798042,8.8047,2.0822,224.570496,29.1,129.300003,72.2118,52.1506,1008.409424,29.0285,5
20,77.020363,7.3734,5.2038,224.893097,29.5,130.399994,73.063499,45.733101,1008.907288,28.708,2
13,95.590271,4.4723,2.0696,222.108902,14.1,141.100006,64.587898,16.556101,1009.309021,30.1231,2
15,94.018929,7.4772,2.0721,221.600296,14.5,140.100006,59.5392,16.198601,1010.144592,30.017099,2
15,93.284515,10.4484,2.0696,221.960098,14.9,139.100006,59.403999,20.5618,1008.567383,29.9669,0
15,93.878632,11.4858,3.1006,222.318604,15.3,138,59.431,23.98,1010.133972,30.007601,3
18,95.423584,8.3297,2.5944,222.749695,15.9,137,60.828098,24.2225,1009.364075,30.112,3
18,95.843529,9.1456,1.5712,222.237701,16.4,135.699997,58.8302,23.441999,1010.474792,30.139999,5
23,94.462524,6.4165,3.1056,223.072495,16.700001,134.399994,62.610802,25.252501,1008.364502,30.0473,10
28,92.696724,8.4013,1.5779,223.095306,17.299999,133.199997,65.5522,29.8452,1009.210571,29.9263,10
33,92.329247,5.6301,2.0771,222.8918,17.6,131.699997,63.6311,27.0403,1009.160522,29.9007,10
38,90.514427,2.9474,1.5545,222.507904,18,130.399994,65.431702,25.536301,1010.112488,29.772699,9
42,89.763634,3.1817,3.1073,223.039795,18.299999,129.399994,67.686996,31.170601,1009.299683,29.7188,14
52,90.25161,0.6741,2.0871,223.271393,18.9,128.199997,66.176201,29.4589,1010.615417,29.753901,16
58,92.861298,4.0784,1.5712,223.675903,19.299999,126.800003,70.541801,28.5275,1010.109009,29.9377,10
62,94.422493,4.7823,3.114,223.075699,19.6,125.5,72.521103,24.863701,1010.296021,30.0446,4
62,95.051979,4.0284,1.0486,224.856003,20.200001,124.199997,80.312897,34.1572,1009.392212,30.087099,3
65,94.705368,3.3137,2.0746,223.433594,20.4,122.900002,83.1614,44.512299,1010.008179,30.0637,8
70,92.28701,6.3226,3.6177,224.198196,20.799999,121.800003,81.784401,42.9067,1009.524597,29.8978,10
75,87.326515,3.4718,5.1607,224.591797,21.5,120.800003,80.547798,35.9034,1009.16217,29.540001,-2
68,77.918503,2.2534,5.1597,225.769699,22.5,119.900002,87.1763,42.617298,1008.727417,28.785999,-13
62,70.459312,4.7062,4.1254,224.202499,23.5,119,89.971001,41.401402,1008.656189,28.1,-10
58,67.166328,6.2623,4.6456,224.771805,24.299999,118.400002,90.090103,42.728001,1008.970886,27.766001,-7
55,60.449696,8.4507,4.1254,224.287003,25.200001,117.5,91.617699,48.137901,1009.163086,9999,-6
52,54.404724,17.026501,6.1787,225.470703,26,116.900002,91.863197,58.253899,1008.757629,9999,-30
25,48.964249,17.4107,8.244,224.314697,27.200001,117.099998,92.945999,63.605301,1008.828979,9999,-34
18,44.067825,18.677999,6.7121,224.048203,28.799999,117.699997,88.793098,62.4482,1009.867004,9999,-10
15,39.661041,18.3444,8.7707,223.690598,30.1,118.699997,89.544601,67.201401,1010.230225,9999,-3
15,35.694935,22.3237,6.7506,224.161301,31.799999,119.699997,87.223198,63.687199,1009.961426,9999,0
15,46.263741,26.319,3.1425,223.559601,33.099998,121.400002,80.211197,55.611698,1010.789124,24.9314,0
15,45.623749,25.4133,-1.0184,224.022995,33.700001,123,81.1101,51.6497,1011.333984,24.815001,0
15,78.742271,10.0703,3.1006,223.031403,14.2,111.199997,82.723503,50.004601,1008.903687,28.856501,0
15,81.197838,5.3205,3.6263,222.742294,14.8,110.199997,83.494598,46.065498,1008.070374,29.0613,0
15,87.685287,5.8744,2.5963,223.687698,15.5,108.800003,84.533096,49.324402,1010.618286,29.5667,0
15,78.916756,8.7218,0,222.989197,16,107.400002,89.049599,55.305,1008.964172,9999,3
18,71.025078,13.6344,0.5389,223.271805,16,106,90.430801,59.745499,1009.482422,9999,3
18,63.922569,13.7177,1.0486,223.197495,16.1,104.800003,90.769203,55.743,1006.989685,9999,-3
15,57.530308,15.1596,2.0646,223.751099,16.299999,103.599998,92.575401,48.239899,1010.085022,9999,-5
13,93.350983,9.6821,2.0771,221.604507,13.5,140.800003,69.2379,20.915199,1011.183777,29.971399,2
15,91.604927,13.5577,1.5745,222.177704,13.9,139.5,73.279503,21.1665,1009.988586,29.85,2
15,90.891151,13.519,1.5578,221.779602,14.2,137.899994,66.826202,19.4307,1011.084595,29.7995,0
15,91.952927,11.1988,1.5612,222.184097,14.5,136.800003,69.9552,24.9615,1009.24823,29.874399,3
18,95.38813,7.8123,1.0436,222.748306,14.8,135.600006,67.9142,20.4851,1010.65802,30.1096,5
20,94.737099,7.0839,2.5883,222.720306,15,134.399994,70.7957,21.401899,1010.063782,30.065901,5
23,92.003952,8.561,1.5612,222.477295,15.5,133.300003,67.449303,23.528099,1010.284912,29.878,5
25,90.230476,6.3561,3.1006,223.879898,15.8,132.100006,66.194801,21.553499,1008.953918,29.752399,7
30,88.79113,3.9571,1.5612,223.066605,16.4,131.100006,63.381699,17.8113,1010.160217,29.648199,8
33,88.189156,3.698,2.0771,223.174606,16.700001,130,69.759201,25.7174,1009.155029,29.604,5
35,88.328773,4.5139,2.5843,223.1129,17.1,128.699997,61.966999,18.296,1009.160522,29.6143,5
38,91.637596,4.675,4.1316,224.230804,17.6,127.800003,65.1689,17.9352,1007.979309,29.852301,3
38,93.123573,3.4654,4.6523,223.122101,18.4,126.800003,65.074501,17.116199,1008.403809,29.955799,0
38,93.954346,5.067,4.1341,223.280106,19.299999,125.599998,64.300201,16.1,1007.701477,30.012699,4
42,93.247177,5.2891,5.1547,223.672104,20.1,124.599998,68.435799,16.987499,1007.611816,29.9643,4
42,91.355972,5.7154,5.1517,224.589005,21.1,123.900002,67.093399,18.484301,1006.732483,29.8325,0
42,87.212875,6.0716,4.1216,224.231796,22.1,123.400002,69.681602,22.728201,1007.253418,29.5315,3
45,82.59127,7.6093,6.1771,224.670395,22.9,123.099998,71.5783,21.5257,1007.687927,29.174101,6
48,73.361877,6.4679,6.1779,224.587708,24.1,123,78.747803,26.578699,1008.23407,28.377701,5
50,67.373543,5.8131,2.5723,225.880203,25.299999,122.800003,75.424698,43.932899,1008.216309,27.787701,2
50,65.702705,3.6171,2.0595,225.199493,25.799999,122.699997,82.914497,53.551102,1008.610779,27.610399,0
50,64.846977,3.461,3.0973,225.030396,26.200001,122.699997,81.970299,50.615799,1008.672791,27.5173,-2
48,64.835258,3.5005,3.6134,224.829193,26.799999,123.5,87.416901,49.397202,1008.806396,27.516001,-2
48,67.185402,5.3714,2.5884,224.8815,27.5,124.199997,85.9002,54.673,1008.258606,27.768,-3
45,69.7761,9.4377,3.1023,224.643906,28,125.099998,85.495102,54.622299,1009.031677,28.0324,-6
42,71.57431,10.2303,4.1417,224.4785,28.6,126,85.145302,56.7239,1008.679016,28.208401,0
45,71.655724,11.7231,4.1455,224.867996,29.4,127.099998,84.0121,46.755299,1008.987183,28.216299,6
48,70.533539,18.840099,3.1341,225.929993,30.200001,128.300003,85.511101,47.9632,1008.819092,28.1073,3
48,68.717339,20.4279,4.1743,225.241302,30.799999,129.800003,83.5728,47.7384,1010.347412,27.926001,0
48,65.401741,23.746401,5.7421,224.805298,31.6,131.5,80.457802,43.529999,1010.29248,27.5779,-3
45,60.033146,18.6383,8.3748,225.0327,32.700001,133.5,83.2435,40.215801,1012.128174,26.959999,-8
18,84.005753,6.9764,2.5883,222.509399,16,138.600006,72.444901,21.2099,1008.463013,29.2861,5
18,85.662361,9.2912,4.1341,222.990707,16.5,137.5,75.706703,22.2171,1006.947021,29.414301,0
18,87.96785,4.9858,4.6489,223.102905,17.299999,136.399994,66.686302,16.1772,1008.116577,29.5877,2
20,89.78064,6.4361,2.0846,224.3396,18.200001,135.300003,73.259201,27.202499,1006.056519,29.7201,5
23,89.365097,2.8357,1.5578,222.935394,18.6,133.899994,65.323303,31.2862,1006.991821,29.690001,5
25,89.207703,5.058,2.5964,224.545395,18.9,132.899994,69.933296,22.3512,1006.822876,29.6786,7
30,87.092064,5.5293,2.0821,224.880096,19.4,131.600006,68.705101,27.898701,1007.410889,29.522499,8
33,85.142471,1.8566,1.5612,226.685806,19.799999,130.399994,67.7313,34.132801,1006.054016,29.374399,8
38,83.845711,1.0173,2.0771,225.007904,20.1,129.399994,68.579002,41.794498,1007.386902,29.2735,5
38,82.88752,0.4564,1.5545,225.490097,20.5,128.300003,67.481102,35.950199,1006.721375,29.197701,0
38,80.744591,2.101,3.1073,225.872406,20.799999,127.300003,71.231697,35.947102,1006.592224,29.024099,0
38,78.877808,2.449,2.5864,226.852097,21.4,126.199997,83.4282,33.369999,1005.454895,28.868,4
42,77.149796,2.5944,2.5904,226.306702,21.9,125.300003,84.537003,41.365101,1007.155823,28.719299,7
45,74.550392,2.4536,3.6177,227.186005,22.4,124.300003,85.265099,36.810398,1006.816406,28.487301,3
45,70.52977,5.038,4.6823,227.450104,23.1,123.300003,85.123199,36.498001,1006.718628,28.106899,3
48,63.476791,3.6433,-1.5209,228.319199,24,121.599998,81.115997,44.714802,1005.71167,9999,7
52,57.129112,6.4488,3.6249,226.671204,23.700001,120.5,87.842499,49.182499,1006.263123,9999,-3
45,59.582012,3.9116,2.6064,226.717194,24.4,119.400002,90.630203,51.658699,1007.462585,26.9046,-12
40,53.62381,7.0952,0.5392,226.345505,24.9,118,91.651901,63.2099,1007.48822,9999,-10
35,48.261429,8.3088,1.0386,227.305298,25,117.099998,90.917,69.293503,1007.804626,9999,-12
28,43.435284,10.4958,2.0621,226.427505,25.200001,116.400002,93.741302,68.691704,1008.195801,9999,-15
20,39.091755,11.9963,3.0906,225.401703,25.6,115.900002,95.530502,66.656601,1009.729675,9999,-10
18,35.182579,7.5515,3.0939,225.137497,26.200001,116,94.6493,59.5732,1010.071106,9999,-5
15,31.66432,7.5459,4.1216,225.804199,26.799999,116.599998,93.217796,52.6936,1010.862427,9999,-3
13,85.135605,10.3621,-1.0034,222.1203,16,157.800003,60.5863,10.6075,1010.995422,29.373899,0
13,86.707977,10.4868,-2.546,220.948303,15.8,156.199997,59.9949,11.8918,1013.335327,29.493601,0
13,88.120979,9.4229,-3.0703,221.387695,15.3,154.699997,62.919399,10.0712,1010.117981,29.599001,0
13,88.454704,8.4303,-1.0133,221.697205,14.7,153.399994,61.668201,9.1892,1012.240295,29.623501,2
15,88.45314,8.539,0,222.692902,14.5,152.100006,58.446301,9.0661,1009.139587,29.6234,2
15,88.429802,9.4783,-0.5093,221.382904,14.5,150.899994,61.996201,10.565,1011.466492,29.6217,0
15,88.867561,10.6574,0,221.993896,14.4,150,65.759697,10.8823,1009.93158,29.653799,0
15,89.599869,4.8182,0.5392,221.602097,14.4,148.399994,64.021103,11.5469,1011.335815,29.707001,3
18,88.788391,6.9255,0,221.940201,14.5,146.899994,60.466301,9.4934,1008.483826,29.648001,3
18,88.774704,3.9745,0,221.879501,14.5,145.199997,65.264603,15.1815,1010.091003,29.646999,0
18,88.107834,2.835,0,222.037796,14.5,144.199997,67.755302,13.7801,1008.270325,29.598,0
18,86.817352,7.1296,-1.5209,222.367996,14.5,143.199997,70.200302,17.9501,1009.152405,29.5019,0
18,86.531822,4.8915,-2.0469,222.756897,14.2,141.800003,72.537598,21.0632,1007.10498,29.480301,0
18,85.940575,5.8672,-2.0393,222.117599,13.8,140.600006,69.153397,22.0233,1009.579773,29.435499,2
20,82.781113,4.2468,0.5292,222.726593,13.4,139.300003,73.438698,26.658001,1007.767517,29.189199,2
20,82.177834,2.1654,2.5823,222.227905,13.5,138.199997,70.233101,23.981899,1009.574585,29.1409,3
